SubjectID,AssignmentID,ProblemID,Attempts,CorrectEventually,Label
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,5,2,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,12,1,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,13,10,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,232,6,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,233,2,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,234,5,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,235,6,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,236,3,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,17,4,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,20,5,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,21,1,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,22,5,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,24,2,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,25,9,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,28,2,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,101,6,False,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,102,21,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,31,5,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,32,12,False,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,33,11,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,34,22,False,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,36,9,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,37,14,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,38,11,True,True
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,39,10,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,40,14,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,128,14,True,False
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,1,6,True,False
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,3,13,True,False
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,5,2,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,12,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,13,2,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,232,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,233,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,234,14,True,False
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,235,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,236,4,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,17,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,20,4,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,21,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,22,11,True,False
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,24,5,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,25,3,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,28,26,True,False
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,100,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,101,7,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,102,4,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,31,5,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,32,4,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,33,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,34,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,36,2,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,37,3,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,38,8,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,39,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,40,6,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,128,9,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,1,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,3,2,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,5,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,12,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,13,4,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,232,3,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,233,7,True,False
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,234,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,235,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,236,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,17,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,20,5,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,21,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,22,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,24,4,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,25,6,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,28,3,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,100,2,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,101,4,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,102,2,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,31,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,32,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,33,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,34,6,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,36,4,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,37,5,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,38,2,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,39,5,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,40,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,128,1,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,1,4,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,3,16,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,5,3,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,12,5,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,13,34,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,232,11,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,233,15,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,234,5,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,235,6,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,236,3,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,17,2,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,20,3,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,21,2,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,22,1,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,24,25,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,25,5,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,28,9,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,100,7,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,101,16,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,102,30,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,492,34,1,False,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,492,37,9,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,492,38,9,False,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,492,40,5,False,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,492,128,2,False,False
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,1,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,3,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,5,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,12,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,13,2,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,232,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,233,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,234,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,235,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,439,236,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,17,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,20,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,21,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,22,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,24,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,25,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,28,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,100,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,101,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,487,102,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,31,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,32,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,33,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,34,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,36,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,37,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,38,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,39,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,40,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,492,128,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,439,1,5,True,False
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,439,3,14,True,False
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,439,5,16,True,False
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,439,12,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,439,13,17,True,False
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,439,232,10,True,False
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,439,233,3,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,439,234,24,True,False
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,439,235,6,True,False
