SubjectID,AssignmentID,ProblemID,Attempts,CorrectEventually,Label
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,70,12,False,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,71,5,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,112,5,True,False
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,118,2,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,41,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,43,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,44,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,46,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,49,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,67,3,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,104,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,106,4,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,107,2,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,108,7,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,45,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,48,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,51,4,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,56,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,57,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,64,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,70,3,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,71,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,112,1,True,True
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,118,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,41,5,True,False
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,43,4,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,44,2,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,46,5,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,49,3,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,67,4,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,104,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,106,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,107,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,108,3,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,45,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,48,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,51,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,56,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,57,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,64,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,70,3,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,71,1,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,112,2,True,True
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,118,1,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,41,3,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,43,14,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,44,7,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,46,4,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,49,11,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,67,11,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,104,5,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,106,30,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,107,9,False,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,494,108,9,False,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,45,11,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,48,10,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,51,24,False,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,56,13,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,57,1,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,64,3,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,70,18,True,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,71,3,True,True
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,112,10,False,False
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,502,118,3,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,41,2,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,43,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,44,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,46,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,49,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,67,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,104,2,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,106,6,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,107,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,494,108,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,45,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,48,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,51,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,56,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,57,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,64,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,70,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,71,3,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,112,1,True,True
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,502,118,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,41,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,43,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,44,3,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,46,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,49,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,67,2,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,104,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,106,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,107,7,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,494,108,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,45,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,48,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,51,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,56,2,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,57,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,64,2,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,70,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,71,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,112,1,True,True
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,502,118,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,41,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,43,4,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,44,2,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,46,2,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,49,3,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,67,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,104,11,True,False
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,106,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,107,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,494,108,7,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,45,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,48,3,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,51,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,56,12,True,False
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,57,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,64,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,70,2,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,71,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,112,1,True,True
07c8b5fb98feb87d3ee0c873b94852d521cf159de84010db6455466d6e6b52cf,502,118,2,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,41,7,True,False
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,43,7,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,44,7,True,False
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,46,2,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,49,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,67,7,True,False
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,104,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,106,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,107,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,494,108,4,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,45,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,48,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,51,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,56,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,57,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,64,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,70,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,71,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,112,1,True,True
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,502,118,1,True,True
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,41,2,True,True
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,43,3,True,True
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,44,4,True,False
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,46,11,True,False
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,49,9,True,False
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,67,6,True,True
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,104,6,True,False
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,106,8,True,False
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,107,13,True,False
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,494,108,3,False,False
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,502,45,2,True,True
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,502,48,3,True,True
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,502,51,5,True,False
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,502,56,2,True,True
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,502,57,3,True,False
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,502,64,1,True,True
08f436c2b6962c5a4e083d443715d94da0d3a54c21d025783f5da882205b521a,502,70,9,False,False
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,41,3,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,43,7,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,44,3,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,46,4,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,49,8,True,False
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,67,7,True,False
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,104,2,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,106,1,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,107,3,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,494,108,4,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,502,45,3,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,502,48,1,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,502,51,1,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,502,56,2,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,502,57,4,True,False
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,502,64,1,True,True
090e9df6cea280094ad11cf71385d27c1badc3396add08ff163af9cab4184ff1,502,70,4,True,True
